Date,ICICIBANK,RELIANCE,TATAMOTORS,VBL,^NSEI
2023-05-17,916.1544799804688,1121.77392578125,512.3173828125,316.6814880371094,18181.75
2023-05-18,923.1279907226562,1119.359619140625,505.3109130859375,314.3678894042969,18129.94921875
2023-05-19,930.7353515625,1122.9925537109375,521.708984375,316.64166259765625,18203.400390625
2023-05-22,926.8828735351562,1128.993896484375,519.274169921875,316.0332946777344,18314.400390625
2023-05-23,929.857666015625,1128.7869873046875,525.237060546875,310.3189697265625,18348.0
2023-05-24,917.4224853515625,1122.2108154296875,516.9884033203125,322.07672119140625,18285.400390625
2023-05-25,916.6422119140625,1122.0728759765625,511.67132568359375,322.6451721191406,18321.150390625
2023-05-26,927.2243041992188,1152.6776123046875,515.2491455078125,339.4590759277344,18499.349609375
2023-05-29,924.7373046875,1159.1617431640625,518.2306518554688,337.4246520996094,18598.650390625
2023-05-30,926.4927978515625,1158.8629150390625,515.5969848632812,328.7584228515625,18633.849609375
2023-05-31,925.7125854492188,1135.8460693359375,523.0506591796875,337.9631652832031,18534.400390625
2023-06-01,912.98486328125,1132.7879638671875,531.895751953125,336.8761291503906,18487.75
2023-06-02,914.9841918945312,1129.0859375,532.5914306640625,338.102783203125,18534.099609375
2023-06-05,923.3717651367188,1139.2261962890625,542.8775634765625,340.0873107910156,18593.849609375
2023-06-06,918.8366088867188,1140.19189453125,552.31884765625,336.46728515625,18599.0
2023-06-07,916.9835815429688,1148.837646484375,564.4435424804688,328.6287841796875,18726.400390625
2023-06-08,914.7404174804688,1149.52734375,556.2445068359375,315.5047607421875,18634.55078125
2023-06-09,914.8866577148438,1141.3876953125,558.8284301757812,317.4095153808594,18563.400390625
2023-06-12,912.8385620117188,1142.3992919921875,560.6669921875,318.3369445800781,18601.5
2023-06-13,920.2508544921875,1159.2767333984375,558.7290649414062,322.11663818359375,18716.150390625
2023-06-14,916.593505859375,1173.532958984375,566.7789916992188,322.11663818359375,18755.900390625
2023-06-15,903.7192993164062,1173.8548583984375,564.9404907226562,329.9750671386719,18688.099609375
2023-06-16,911.1317749023438,1185.2828369140625,566.2821044921875,327.6015625,18826.0
2023-06-19,900.3546142578125,1173.5098876953125,562.5552978515625,319.6633605957031,18755.44921875
2023-06-20,902.6953125,1175.947265625,579.6491088867188,324.4501953125,18816.69921875
2023-06-21,901.8663330078125,1179.2584228515625,577.810546875,326.9832763671875,18856.849609375
2023-06-22,902.890380859375,1166.013916015625,565.8348388671875,320.54095458984375,18771.25
2023-06-23,900.6959228515625,1156.4715576171875,556.19482421875,305.6019287109375,18665.5
2023-06-26,904.5484008789062,1147.6419677734375,564.3441162109375,318.8056640625,18691.19921875
2023-06-27,912.98486328125,1148.055908203125,569.5617065429688,318.885498046875,18817.400390625
2023-06-28,914.301513671875,1163.2547607421875,583.028076171875,316.5518798828125,18972.099609375
2023-06-30,911.5217895507812,1172.797119140625,591.8731689453125,320.14202880859375,19189.05078125
2023-07-03,919.2755126953125,1202.89599609375,587.1524658203125,326.44476318359375,19322.55078125
2023-07-04,921.3724365234375,1190.5023193359375,587.7984619140625,320.7403869628906,19389.0
2023-07-05,934.343994140625,1188.5478515625,584.6182250976562,329.3568115234375,19398.5
2023-07-06,935.70947265625,1213.49609375,597.0906982421875,324.6496887207031,19497.30078125
2023-07-07,923.030517578125,1211.1278076171875,614.38330078125,327.56170654296875,19331.80078125
2023-07-10,924.9811401367188,1257.7821044921875,614.8305053710938,324.01141357421875,19355.900390625
2023-07-11,921.6162719726562,1271.4173583984375,624.6196899414062,329.19720458984375,19439.400390625
2023-07-12,921.0798950195312,1272.8199462890625,617.6132202148438,335.7791748046875,19384.30078125
2023-07-13,932.100830078125,1261.4381103515625,616.8182373046875,332.2289123535156,19413.75
2023-07-14,936.3433837890625,1260.38037109375,621.0419311523438,332.2289123535156,19564.5
2023-07-17,944.7798461914062,1286.1334228515625,614.6814575195312,330.6532287597656,19711.44921875
2023-07-18,951.3630981445312,1297.055419921875,608.3209838867188,328.73846435546875,19749.25
2023-07-19,949.41259765625,1306.896728515625,616.7684326171875,327.0431213378906,19833.150390625
2023-07-20,971.0155639648438,1305.3140869140625,617.81201171875,324.15106201171875,19979.150390625
2023-07-21,972.3810424804688,1264.90673828125,621.88671875,319.20458984375,19745.0
2023-07-24,967.5044555664062,1239.3221435546875,625.3650512695312,326.1854553222656,19672.349609375
2023-07-25,970.1377563476562,1238.5250244140625,635.5021362304688,320.95977783203125,19680.599609375
2023-07-26,971.8446044921875,1258.65380859375,637.1419067382812,321.8772888183594,19778.30078125
2023-07-27,965.797607421875,1246.9451904296875,639.7258911132812,319.3442077636719,19659.900390625
2023-07-28,971.6007690429688,1259.47607421875,633.3455200195312,320.8201904296875,19646.05078125
2023-07-31,973.64892578125,1270.1383056640625,642.31787109375,320.8800354003906,19753.80078125
2023-08-01,969.991455078125,1252.1767578125,641.6698608398438,319.404052734375,19733.55078125
2023-08-02,962.5791625976562,1238.799072265625,620.7344970703125,322.3559265136719,19526.55078125
2023-08-03,941.1712036132812,1233.5924072265625,617.0458374023438,328.1401062011719,19381.650390625
2023-08-04,946.5353393554688,1250.358154296875,613.1079711914062,329.2171630859375,19517.0
2023-08-07,951.5582275390625,1257.4830322265625,607.6249389648438,328.73846435546875,19597.30078125
2023-08-08,963.6045532226562,1249.90966796875,605.431640625,327.2026672363281,19570.849609375
2023-08-09,964.397705078125,1258.1556396484375,620.634765625,328.37945556640625,19632.55078125
2023-08-10,955.87109375,1263.7608642578125,616.3480224609375,326.50457763671875,19543.099609375
2023-08-11,944.7171020507812,1269.0919189453125,609.9178466796875,338.8307800292969,19428.30078125
2023-08-14,951.3599243164062,1284.0889892578125,605.4815063476562,346.310302734375,19434.55078125
2023-08-16,948.3359375,1283.042724609375,616.846435546875,355.1659851074219,19465.0
